,Hour,Temperature,Humidity,Wind_Speed,Visibilty,Solar_Radiation,Rainfall,Snowfall,Seasons,Holiday,Month,Year,Weekday,Is_Weekend
4963,19,29.8,45,1.5,956,0.32,0.0,0.0,Summer,0,6,2018,Monday,0
2073,9,-0.3,48,1.1,1394,0.43,0.0,0.0,Winter,0,2,2018,Sunday,1
4802,2,20.2,71,1.2,1414,0.0,0.0,0.0,Summer,0,6,2018,Tuesday,0
1896,0,-3.6,33,1.7,2000,0.0,0.0,0.0,Winter,0,2,2018,Sunday,1
6478,22,23.5,88,0.6,2000,0.0,0.0,0.0,Summer,0,8,2018,Monday,0
3683,11,14.7,45,3.0,1799,1.68,0.0,0.0,Spring,0,5,2018,Thursday,0
2379,3,1.3,80,0.6,705,0.0,0.0,0.0,Spring,0,3,2018,Saturday,1
1447,7,-11.3,57,0.9,1984,0.0,0.0,0.0,Winter,0,1,2018,Tuesday,0
342,6,-7.4,64,0.7,906,0.0,0.0,0.0,Winter,0,12,2017,Friday,0
7907,11,12.4,87,1.0,317,0.24,1.0,0.0,Autumn,0,10,2018,Friday,0
2527,7,3.7,59,2.9,2000,0.0,0.0,0.0,Spring,0,3,2018,Friday,0
727,7,-1.8,86,1.7,367,0.0,0.0,1.2,Winter,1,12,2017,Sunday,1
4625,17,20.7,72,3.4,2000,0.11,0.0,0.0,Summer,0,6,2018,Monday,0
976,16,-5.4,30,3.9,2000,0.69,0.0,0.2,Winter,0,1,2018,Wednesday,0
7410,18,16.7,96,1.6,1461,0.03,1.0,0.0,Autumn,0,10,2018,Friday,0
3540,12,19.5,40,1.1,1055,2.89,0.0,0.0,Spring,0,4,2018,Friday,0
5754,18,29.0,81,0.8,989,0.22,0.0,0.0,Summer,0,7,2018,Saturday,1
8576,8,-3.0,43,1.1,2000,0.03,0.0,0.0,Autumn,0,11,2018,Friday,0
3988,4,22.3,86,0.5,387,0.0,0.0,0.0,Spring,0,5,2018,Wednesday,0
1299,3,-15.2,30,3.4,2000,0.0,0.0,0.9,Winter,0,1,2018,Wednesday,0
8298,18,8.9,55,2.0,1333,0.0,0.0,0.0,Autumn,0,11,2018,Sunday,1
660,12,-0.8,38,1.0,1686,0.75,0.0,0.0,Winter,0,12,2017,Thursday,0
1492,4,-7.1,56,1.8,1841,0.0,0.0,1.6,Winter,0,2,2018,Thursday,0
8312,8,3.3,69,0.0,2000,0.06,0.0,0.0,Autumn,0,11,2018,Monday,0
6124,4,27.1,91,0.9,585,0.0,0.0,0.0,Summer,0,8,2018,Monday,0
6440,8,22.1,74,1.0,1479,0.77,0.0,0.0,Summer,0,8,2018,Sunday,1
2315,11,8.0,43,1.7,1909,1.74,0.0,0.0,Spring,0,3,2018,Wednesday,0
8386,10,8.6,57,0.6,1102,0.77,0.0,0.0,Autumn,0,11,2018,Thursday,0
8321,17,11.8,43,1.8,1685,0.34,0.0,0.0,Autumn,0,11,2018,Monday,0
1085,5,5.0,76,1.9,808,0.0,0.0,0.0,Winter,0,1,2018,Monday,0
2524,4,5.7,62,2.4,2000,0.0,0.0,0.0,Spring,0,3,2018,Friday,0
6350,14,36.2,36,1.5,1985,2.87,0.0,0.0,Summer,0,8,2018,Wednesday,0
3222,6,8.7,80,1.1,1518,0.0,1.0,0.0,Spring,0,4,2018,Saturday,1
6853,13,26.8,45,1.8,1984,2.6,0.0,0.0,Autumn,0,9,2018,Wednesday,0
5975,23,29.4,79,1.2,777,0.0,2.0,0.0,Summer,0,8,2018,Monday,0
67,19,5.7,85,1.7,309,0.0,0.0,0.0,Winter,0,12,2017,Sunday,1
6978,18,25.3,56,2.8,1992,0.54,0.0,0.0,Autumn,0,9,2018,Monday,0
2269,13,8.3,51,2.0,2000,1.42,0.0,0.0,Spring,0,3,2018,Monday,0
6296,8,26.6,54,1.1,1739,0.75,0.0,0.0,Summer,0,8,2018,Monday,0
5307,3,20.6,98,0.8,1986,0.0,0.5,0.0,Summer,0,7,2018,Tuesday,0
8707,19,6.0,24,3.0,1861,0.0,0.0,0.0,Autumn,0,11,2018,Wednesday,0
7462,22,13.6,38,1.5,2000,0.0,0.0,0.0,Autumn,0,10,2018,Sunday,1
3471,15,16.1,52,1.5,2000,0.93,0.0,0.0,Spring,0,4,2018,Tuesday,0
2367,15,7.7,51,2.9,670,0.94,0.0,0.0,Spring,0,3,2018,Friday,0
5233,1,21.1,57,2.0,2000,0.0,0.0,0.0,Summer,0,7,2018,Saturday,1
5883,3,31.2,68,1.4,968,0.0,0.0,0.0,Summer,0,8,2018,Friday,0
2512,16,10.7,98,1.2,196,0.14,0.0,0.0,Spring,0,3,2018,Thursday,0
2723,11,9.0,56,2.0,399,1.11,0.0,0.0,Spring,0,3,2018,Saturday,1
7640,8,12.0,77,0.4,891,0.12,0.0,0.0,Autumn,0,10,2018,Monday,0
6511,7,25.0,85,3.0,2000,0.02,0.0,0.0,Summer,0,8,2018,Wednesday,0
1143,15,8.5,49,1.3,400,0.73,0.0,0.0,Winter,0,1,2018,Wednesday,0
8532,12,7.7,34,0.6,1969,0.49,0.0,0.0,Autumn,0,11,2018,Wednesday,0
6746,2,18.5,57,2.3,2000,0.0,0.0,0.0,Autumn,0,9,2018,Saturday,1
6051,3,26.7,84,0.4,994,0.0,0.0,0.0,Summer,0,8,2018,Friday,0
7691,11,15.5,25,2.5,1727,2.1,0.0,0.0,Autumn,0,10,2018,Wednesday,0
4776,0,21.3,74,1.4,963,0.0,0.0,0.0,Summer,0,6,2018,Monday,0
5462,14,33.7,45,2.5,1843,3.23,0.0,0.0,Summer,0,7,2018,Monday,0
3813,21,14.5,49,1.9,2000,0.0,0.0,0.0,Spring,0,5,2018,Tuesday,0
2220,12,10.7,16,1.7,1657,2.56,0.0,0.0,Spring,0,3,2018,Saturday,1
5123,11,21.7,97,0.5,591,0.25,8.0,0.0,Summer,0,7,2018,Monday,0
2331,3,3.8,90,0.8,448,0.0,2.0,0.0,Spring,0,3,2018,Thursday,0
5373,21,26.3,81,0.8,1910,0.0,0.0,0.0,Summer,0,7,2018,Thursday,0
5817,9,30.9,47,1.0,2000,1.62,0.0,0.0,Summer,0,7,2018,Tuesday,0
7870,22,11.6,71,0.2,1858,0.0,0.0,0.0,Autumn,0,10,2018,Wednesday,0
4136,8,18.2,63,0.8,1731,1.0,0.0,0.0,Spring,1,5,2018,Tuesday,0
1967,23,-0.5,26,3.3,2000,0.0,0.0,0.0,Winter,0,2,2018,Tuesday,0
7197,21,18.9,43,2.0,2000,0.0,0.0,0.0,Autumn,0,9,2018,Wednesday,0
6873,9,21.8,64,1.6,2000,0.52,0.0,0.0,Autumn,0,9,2018,Thursday,0
8342,14,15.0,37,1.6,1703,1.82,0.0,0.0,Autumn,0,11,2018,Tuesday,0
4413,21,22.1,44,2.5,2000,0.0,0.0,0.0,Summer,0,6,2018,Saturday,1
423,15,1.6,73,0.9,421,0.6,0.0,3.2,Winter,0,12,2017,Monday,0
7765,13,19.4,26,1.1,1942,2.45,0.0,0.0,Autumn,0,10,2018,Saturday,1
1904,8,-4.8,31,0.8,2000,0.02,0.0,0.0,Winter,0,2,2018,Sunday,1
8154,18,14.5,54,1.3,1343,0.01,0.0,0.0,Autumn,0,11,2018,Monday,0
3965,5,15.7,76,0.6,330,0.0,0.0,0.0,Spring,0,5,2018,Tuesday,0
3642,18,21.6,67,2.0,584,0.24,0.0,0.0,Spring,1,5,2018,Tuesday,0
839,23,-4.0,48,1.5,1536,0.0,0.0,0.0,Winter,0,1,2018,Thursday,0
4644,12,24.0,51,1.8,2000,2.29,0.0,0.0,Summer,0,6,2018,Tuesday,0
5414,14,30.7,59,2.9,1612,2.05,0.0,0.0,Summer,0,7,2018,Saturday,1
141,21,1.1,92,0.5,235,0.0,0.7,1.0,Winter,0,12,2017,Wednesday,0
7365,21,17.6,59,1.6,2000,0.0,0.0,0.0,Autumn,1,10,2018,Wednesday,0
1377,9,-15.1,49,1.1,1401,0.2,0.0,0.3,Winter,0,1,2018,Saturday,1
3698,2,9.6,65,1.5,1654,0.0,0.0,0.0,Spring,0,5,2018,Friday,0
6833,17,25.4,44,1.2,2000,0.84,0.0,0.0,Autumn,0,9,2018,Tuesday,0
8671,7,3.6,83,0.9,350,0.0,0.0,0.0,Autumn,0,11,2018,Tuesday,0
4789,13,29.4,42,1.7,689,3.1,0.0,0.0,Summer,0,6,2018,Monday,0
3832,16,21.4,35,2.7,1838,2.38,0.0,0.0,Spring,0,5,2018,Wednesday,0
1138,10,4.3,58,0.5,401,0.23,0.0,0.0,Winter,0,1,2018,Wednesday,0
2257,1,7.0,88,2.5,2000,0.0,0.0,0.0,Spring,0,3,2018,Monday,0
7652,20,15.9,81,2.8,250,0.0,0.0,0.0,Autumn,0,10,2018,Monday,0
1787,11,-0.3,40,3.4,1728,1.73,0.0,0.0,Winter,0,2,2018,Tuesday,0
3986,2,23.9,69,0.3,531,0.0,0.2,0.0,Spring,0,5,2018,Wednesday,0
5707,19,32.3,63,2.1,1037,0.41,0.0,0.0,Summer,0,7,2018,Thursday,0
8319,15,13.8,34,2.4,1438,1.45,0.0,0.0,Autumn,0,11,2018,Monday,0
459,3,-8.1,70,1.3,1557,0.0,0.0,2.0,Winter,0,12,2017,Wednesday,0
8264,8,9.3,85,0.3,313,0.07,0.0,0.0,Autumn,0,11,2018,Saturday,1
948,12,-2.7,45,2.4,1707,1.05,0.0,0.4,Winter,0,1,2018,Tuesday,0
3724,4,12.1,51,1.6,1939,0.0,0.0,0.0,Spring,0,5,2018,Saturday,1
1336,16,-9.6,31,2.6,1973,0.66,0.0,0.5,Winter,0,1,2018,Thursday,0
4676,20,22.1,65,1.3,1611,0.09,0.0,0.0,Summer,0,6,2018,Wednesday,0
7519,7,12.3,84,3.2,1220,0.0,0.0,0.0,Autumn,0,10,2018,Wednesday,0
1602,18,-7.6,29,3.5,2000,0.16,0.0,0.0,Winter,0,2,2018,Monday,0
2238,6,8.6,96,0.7,224,0.0,0.2,0.0,Spring,0,3,2018,Sunday,1
639,15,-3.1,16,2.2,2000,0.9,0.0,0.0,Winter,0,12,2017,Wednesday,0
8605,13,2.6,83,1.9,1774,0.84,0.0,6.0,Autumn,0,11,2018,Saturday,1
3878,14,21.0,47,2.2,606,2.52,0.0,0.0,Spring,0,5,2018,Friday,0
7961,17,9.4,85,1.2,2000,0.07,1.5,0.0,Autumn,0,10,2018,Sunday,1
5760,0,28.4,70,0.9,1945,0.0,0.0,0.0,Summer,0,7,2018,Sunday,1
7564,4,6.2,71,1.1,2000,0.0,0.0,0.0,Autumn,0,10,2018,Friday,0
8014,22,7.6,50,1.8,2000,0.0,0.0,0.0,Autumn,0,10,2018,Tuesday,0
1070,14,3.7,53,0.6,592,0.74,0.0,0.0,Winter,0,1,2018,Sunday,1
155,11,2.3,69,1.7,628,0.63,0.0,0.6,Winter,0,12,2017,Thursday,0
2295,15,10.1,24,1.8,1839,2.12,0.0,0.0,Spring,0,3,2018,Tuesday,0
7548,12,13.2,31,3.8,2000,2.58,0.0,0.0,Autumn,0,10,2018,Thursday,0
4626,18,19.8,80,3.9,2000,0.12,0.0,0.0,Summer,0,6,2018,Monday,0
1089,9,3.9,86,1.7,399,0.11,0.2,0.0,Winter,0,1,2018,Monday,0
2940,12,20.8,50,2.0,1240,1.82,0.0,0.0,Spring,0,4,2018,Monday,0
7587,3,7.6,78,0.7,1614,0.0,0.0,0.0,Autumn,0,10,2018,Saturday,1
4432,16,30.4,28,3.6,1790,2.48,0.0,0.0,Summer,0,6,2018,Sunday,1
930,18,1.5,70,2.5,638,0.0,0.0,0.0,Winter,0,1,2018,Monday,0
2909,5,12.3,65,0.5,1085,0.0,0.0,0.0,Spring,0,4,2018,Sunday,1
7635,3,11.3,85,0.0,907,0.0,0.0,0.0,Autumn,0,10,2018,Monday,0
8290,10,10.2,68,0.7,354,1.06,0.0,0.0,Autumn,0,11,2018,Sunday,1
3271,7,5.0,67,1.0,1774,0.18,0.0,0.0,Spring,0,4,2018,Monday,0
8186,2,12.0,81,1.3,295,0.0,0.0,0.0,Autumn,0,11,2018,Wednesday,0
6536,8,24.6,96,1.0,883,0.19,0.0,0.0,Summer,0,8,2018,Thursday,0
6453,21,22.5,65,1.1,2000,0.0,0.0,0.0,Summer,0,8,2018,Sunday,1
5086,22,23.4,88,0.9,1153,0.0,0.0,0.0,Summer,0,6,2018,Saturday,1
7943,23,6.3,52,1.8,2000,0.0,0.0,0.0,Autumn,0,10,2018,Saturday,1
7741,13,18.9,33,1.8,2000,2.43,0.0,0.0,Autumn,0,10,2018,Friday,0
8418,18,9.9,74,2.6,492,0.0,0.0,0.0,Autumn,0,11,2018,Friday,0
1698,18,4.1,40,2.1,1327,0.1,0.0,0.0,Winter,0,2,2018,Friday,0
8494,22,5.3,39,2.3,1512,0.0,0.0,0.0,Autumn,0,11,2018,Monday,0
8734,22,3.0,59,1.1,1218,0.0,0.0,0.0,Autumn,0,11,2018,Thursday,0
8381,5,5.3,78,1.4,952,0.0,0.0,0.0,Autumn,0,11,2018,Thursday,0
3879,15,19.9,47,3.3,484,1.83,0.0,0.0,Spring,0,5,2018,Friday,0
8212,4,10.8,87,1.7,956,0.0,0.0,0.0,Autumn,0,11,2018,Thursday,0
8200,16,15.2,72,1.2,625,0.4,0.0,0.0,Autumn,0,11,2018,Wednesday,0
985,1,-10.6,55,2.9,1987,0.0,0.0,0.0,Winter,0,1,2018,Thursday,0
1821,21,1.7,27,3.1,1734,0.0,0.0,0.0,Winter,0,2,2018,Wednesday,0
7883,11,16.4,43,0.7,1713,1.96,0.0,0.0,Autumn,0,10,2018,Thursday,0
587,11,-2.8,35,2.9,1984,0.87,0.0,0.0,Winter,1,12,2017,Monday,0
8550,6,-1.0,41,0.7,2000,0.0,0.0,0.0,Autumn,0,11,2018,Thursday,0
5125,13,22.6,97,0.6,367,0.3,0.5,0.0,Summer,0,7,2018,Monday,0
6110,14,35.0,45,2.2,1957,2.73,0.0,0.0,Summer,0,8,2018,Sunday,1
8206,22,13.2,74,1.4,1407,0.0,0.0,0.0,Autumn,0,11,2018,Wednesday,0
8730,18,0.0,46,0.9,1566,0.0,0.0,0.0,Autumn,0,11,2018,Thursday,0
5842,10,34.3,45,1.0,1919,2.31,0.0,0.0,Summer,0,8,2018,Wednesday,0
6969,9,20.5,66,1.1,1711,1.12,0.0,0.0,Autumn,0,9,2018,Monday,0
3581,5,9.7,63,1.1,1304,0.0,0.0,0.0,Spring,0,4,2018,Sunday,1
1395,3,-7.7,49,1.8,1573,0.0,0.0,0.0,Winter,0,1,2018,Sunday,1
264,0,-11.0,51,1.1,2000,0.0,0.0,0.0,Winter,0,12,2017,Tuesday,0
3571,19,16.9,33,1.3,1965,0.34,0.0,0.0,Spring,0,4,2018,Saturday,1
5513,17,32.6,46,2.8,1560,1.95,0.0,0.0,Summer,0,7,2018,Wednesday,0
8227,19,12.8,97,0.9,245,0.0,0.0,0.0,Autumn,0,11,2018,Thursday,0
5073,9,24.2,81,0.9,295,0.53,0.0,0.0,Summer,0,6,2018,Saturday,1
7362,18,21.5,43,1.8,2000,0.26,0.0,0.0,Autumn,1,10,2018,Wednesday,0
3912,0,15.5,97,1.5,181,0.0,0.5,0.0,Spring,0,5,2018,Sunday,1
7432,16,21.5,62,3.4,2000,1.26,0.0,0.0,Autumn,0,10,2018,Saturday,1
2400,0,5.1,77,1.9,718,0.0,0.0,0.0,Spring,0,3,2018,Sunday,1
6362,2,29.8,53,1.4,2000,0.0,0.0,0.0,Summer,0,8,2018,Thursday,0
3735,15,23.8,29,4.7,1876,2.72,0.0,0.0,Spring,0,5,2018,Saturday,1
246,6,-5.9,39,2.9,1979,0.0,0.0,0.0,Winter,0,12,2017,Monday,0
1594,10,-9.6,32,3.7,2000,1.14,0.0,0.0,Winter,0,2,2018,Monday,0
1529,17,2.0,25,2.3,1998,0.34,0.0,0.0,Winter,0,2,2018,Friday,0
5953,1,28.7,80,1.5,1295,0.0,0.0,0.0,Summer,0,8,2018,Monday,0
923,11,1.7,37,0.6,1062,0.23,0.0,0.0,Winter,0,1,2018,Monday,0
5453,5,24.3,85,1.0,1496,0.0,0.0,0.0,Summer,0,7,2018,Monday,0
8390,14,15.1,33,1.5,1045,1.31,0.0,0.0,Autumn,0,11,2018,Thursday,0
669,21,-0.2,62,0.6,986,0.0,0.0,0.0,Winter,0,12,2017,Thursday,0
3628,4,18.0,85,0.3,275,0.0,0.0,0.0,Spring,1,5,2018,Tuesday,0
5156,20,28.8,72,0.9,2000,0.11,0.0,0.0,Summer,0,7,2018,Tuesday,0
1910,14,4.1,17,1.8,1996,1.87,0.0,0.0,Winter,0,2,2018,Sunday,1
6136,16,33.5,52,2.2,1804,0.91,0.0,0.0,Summer,0,8,2018,Monday,0
4006,22,21.9,97,1.5,164,0.0,0.0,0.0,Spring,0,5,2018,Wednesday,0
2696,8,2.6,77,1.3,567,0.21,0.0,0.0,Spring,0,3,2018,Friday,0
2591,23,7.4,80,1.3,471,0.0,0.0,0.0,Spring,0,3,2018,Sunday,1
1781,5,-6.7,64,1.6,1981,0.0,0.0,0.0,Winter,0,2,2018,Tuesday,0
3013,13,7.7,95,1.9,442,0.4,0.0,0.0,Spring,0,4,2018,Thursday,0
2307,3,2.7,55,1.5,1989,0.0,0.0,0.0,Spring,0,3,2018,Wednesday,0
7756,4,8.9,75,0.4,1877,0.0,0.0,0.0,Autumn,0,10,2018,Saturday,1
3714,18,17.1,35,3.4,1961,1.11,0.0,0.0,Spring,0,5,2018,Friday,0
687,15,5.7,53,2.7,408,0.65,0.0,0.0,Winter,0,12,2017,Friday,0
612,12,-1.3,23,4.0,2000,1.09,0.0,0.0,Winter,0,12,2017,Tuesday,0
5524,4,24.0,87,0.9,582,0.0,0.0,0.0,Summer,0,7,2018,Thursday,0
3224,8,7.7,88,1.4,516,0.08,1.0,0.0,Spring,0,4,2018,Saturday,1
2267,11,6.1,66,1.9,2000,1.42,0.0,0.0,Spring,0,3,2018,Monday,0
8572,4,-2.0,42,0.7,2000,0.0,0.0,0.0,Autumn,0,11,2018,Friday,0
6687,15,28.1,43,5.1,1929,2.65,0.0,0.0,Autumn,0,9,2018,Wednesday,0
1898,2,-4.7,33,0.1,2000,0.0,0.0,0.0,Winter,0,2,2018,Sunday,1
7591,7,6.2,83,0.8,1100,0.01,0.0,0.0,Autumn,0,10,2018,Saturday,1
258,18,-7.9,43,3.3,2000,0.0,0.0,0.0,Winter,0,12,2017,Monday,0
2924,20,17.1,80,1.5,480,0.0,0.0,0.0,Spring,0,4,2018,Sunday,1
4991,23,21.6,89,4.3,698,0.0,0.0,0.0,Summer,0,6,2018,Tuesday,0
2822,14,18.6,46,4.4,1664,2.14,0.0,0.0,Spring,0,3,2018,Wednesday,0
3363,3,11.3,61,0.3,934,0.0,0.0,0.0,Spring,0,4,2018,Friday,0
3549,21,15.7,51,1.9,806,0.0,0.0,0.0,Spring,0,4,2018,Friday,0
4611,3,18.8,61,1.3,2000,0.0,0.0,0.0,Summer,0,6,2018,Monday,0
5271,15,27.6,37,1.9,2000,2.58,0.0,0.0,Summer,0,7,2018,Sunday,1
2285,5,-0.9,78,0.6,1687,0.0,0.0,0.0,Spring,0,3,2018,Tuesday,0
7582,22,10.5,62,1.2,2000,0.0,0.0,0.0,Autumn,0,10,2018,Friday,0
8452,4,2.5,49,0.4,1988,0.0,0.0,0.0,Autumn,0,11,2018,Sunday,1
484,4,-3.6,91,1.2,241,0.0,0.0,2.2,Winter,0,12,2017,Thursday,0
2211,3,0.8,38,0.8,1594,0.0,0.0,0.0,Spring,0,3,2018,Saturday,1
7656,0,13.3,64,1.7,860,0.0,0.0,0.0,Autumn,0,10,2018,Tuesday,0
2555,11,8.0,39,1.2,1783,2.26,0.0,0.0,Spring,0,3,2018,Saturday,1
7,7,-7.4,38,0.9,2000,0.0,0.0,0.0,Winter,0,12,2017,Friday,0
3681,9,12.8,52,3.9,1614,1.65,0.0,0.0,Spring,0,5,2018,Thursday,0
7605,21,12.6,56,1.1,1053,0.0,0.0,0.0,Autumn,0,10,2018,Saturday,1
4922,2,20.9,87,1.8,222,0.0,0.0,0.0,Summer,0,6,2018,Sunday,1
4450,10,25.1,40,2.7,1076,2.37,0.0,0.0,Summer,0,6,2018,Monday,0
2426,2,2.7,46,0.4,1363,0.0,0.0,0.0,Spring,0,3,2018,Monday,0
1814,14,7.8,57,3.5,675,1.34,0.0,0.0,Winter,0,2,2018,Wednesday,0
8401,1,7.8,59,0.6,768,0.0,0.0,0.0,Autumn,0,11,2018,Friday,0
2274,18,8.1,47,1.7,2000,0.34,0.0,0.0,Spring,0,3,2018,Monday,0
1011,3,-14.1,45,1.8,2000,0.0,0.0,0.0,Winter,0,1,2018,Friday,0
5962,10,29.8,76,1.4,850,1.52,0.0,0.0,Summer,0,8,2018,Monday,0
1067,11,-0.5,64,0.7,537,0.49,0.0,0.0,Winter,0,1,2018,Sunday,1
1991,23,-2.7,58,1.1,2000,0.0,0.0,0.0,Winter,0,2,2018,Wednesday,0
4018,10,20.1,98,1.2,885,0.13,2.0,0.0,Spring,0,5,2018,Thursday,0
6261,21,26.8,48,0.9,2000,0.0,0.0,0.0,Summer,0,8,2018,Saturday,1
7811,11,16.7,37,0.7,1074,1.74,0.0,0.0,Autumn,0,10,2018,Monday,0
7858,10,13.0,63,0.9,854,1.5,0.0,0.0,Autumn,0,10,2018,Wednesday,0
3915,3,14.2,98,1.5,135,0.0,0.2,0.0,Spring,0,5,2018,Sunday,1
7998,6,0.8,69,1.4,2000,0.0,0.0,0.0,Autumn,0,10,2018,Tuesday,0
3048,0,3.0,67,3.3,945,0.0,0.0,0.0,Spring,0,4,2018,Saturday,1
781,13,1.5,23,3.6,1970,0.95,0.0,0.0,Winter,0,1,2018,Tuesday,0
2675,11,6.9,46,2.1,1541,2.33,0.0,0.0,Spring,0,3,2018,Thursday,0
1749,21,-5.6,69,2.2,1984,0.0,0.0,0.0,Winter,0,2,2018,Sunday,1
2791,7,8.5,67,0.7,475,0.02,0.0,0.0,Spring,0,3,2018,Tuesday,0
5027,11,26.5,64,1.8,1806,1.3,0.0,0.0,Summer,0,6,2018,Thursday,0
1091,11,4.7,75,2.3,533,0.54,0.0,0.0,Winter,0,1,2018,Monday,0
6084,12,33.2,50,2.3,2000,2.84,0.0,0.0,Summer,0,8,2018,Saturday,1
7585,1,8.5,70,0.2,1856,0.0,0.0,0.0,Autumn,0,10,2018,Saturday,1
7638,6,11.2,81,0.2,1071,0.0,0.0,0.0,Autumn,0,10,2018,Monday,0
7169,17,22.9,33,1.4,2000,0.83,0.0,0.0,Autumn,1,9,2018,Tuesday,0
5103,15,21.8,97,0.7,324,0.14,5.5,0.0,Summer,0,7,2018,Sunday,1
2608,16,8.9,63,3.0,1614,0.28,0.0,0.0,Spring,0,3,2018,Monday,0
8413,13,14.4,49,3.5,890,1.71,0.0,0.0,Autumn,0,11,2018,Friday,0
2290,10,3.7,51,1.3,1596,1.56,0.0,0.0,Spring,0,3,2018,Tuesday,0
1727,23,-6.7,35,2.1,2000,0.0,0.0,0.0,Winter,0,2,2018,Saturday,1
610,10,-2.2,36,4.1,1930,0.53,0.0,0.0,Winter,0,12,2017,Tuesday,0
4714,10,22.0,56,1.5,1989,1.91,0.0,0.0,Summer,0,6,2018,Friday,0
343,7,-7.0,63,0.6,865,0.0,0.0,0.0,Winter,0,12,2017,Friday,0
6155,11,32.4,54,1.9,1962,0.96,0.0,0.0,Summer,0,8,2018,Tuesday,0
6852,12,26.3,44,1.2,1966,2.91,0.0,0.0,Autumn,0,9,2018,Wednesday,0
3774,6,14.0,87,0.8,1334,0.01,0.0,0.0,Spring,0,5,2018,Monday,0
6301,13,31.6,46,2.7,1864,1.77,0.0,0.0,Summer,0,8,2018,Monday,0
7823,23,12.0,59,0.4,685,0.0,0.0,0.0,Autumn,0,10,2018,Monday,0
3239,23,8.4,77,3.8,1662,0.0,0.0,0.0,Spring,0,4,2018,Saturday,1
97,1,-6.5,41,2.8,2000,0.0,0.0,0.0,Winter,0,12,2017,Tuesday,0
5540,20,29.8,62,2.9,1931,0.08,0.0,0.0,Summer,0,7,2018,Thursday,0
5224,16,26.6,54,2.3,2000,1.24,0.0,0.0,Summer,0,7,2018,Friday,0
1537,1,-2.3,71,3.2,1078,0.0,0.0,0.0,Winter,0,2,2018,Saturday,1
3612,12,22.2,50,2.0,564,2.65,0.0,0.0,Spring,0,4,2018,Monday,0
7685,5,9.2,77,0.0,1278,0.0,0.0,0.0,Autumn,0,10,2018,Wednesday,0
3672,0,8.7,86,3.1,2000,0.0,0.0,0.0,Spring,0,5,2018,Thursday,0
7895,23,12.5,59,0.8,1602,0.0,0.0,0.0,Autumn,0,10,2018,Thursday,0
6148,4,28.1,71,0.4,2000,0.0,0.0,0.0,Summer,0,8,2018,Tuesday,0
1517,5,-6.8,61,0.2,1724,0.0,0.0,0.0,Winter,0,2,2018,Friday,0
5109,21,21.8,97,0.6,692,0.0,3.5,0.0,Summer,0,7,2018,Sunday,1
8220,12,11.4,95,2.5,792,0.44,5.5,0.0,Autumn,0,11,2018,Thursday,0
4672,16,25.8,50,1.7,1152,0.66,0.0,0.0,Summer,0,6,2018,Wednesday,0
4320,0,19.1,84,1.6,540,0.0,0.0,0.0,Spring,0,5,2018,Wednesday,0
3693,21,11.9,48,1.9,1918,0.0,0.0,0.0,Spring,0,5,2018,Thursday,0
2090,2,-1.7,66,0.8,1631,0.0,0.0,0.0,Winter,0,2,2018,Monday,0
572,20,0.6,67,3.3,506,0.0,0.0,0.0,Winter,1,12,2017,Sunday,1
8195,11,12.4,82,0.6,507,0.34,0.0,0.0,Autumn,0,11,2018,Wednesday,0
6666,18,26.8,53,2.6,2000,0.8,0.0,0.0,Autumn,0,9,2018,Tuesday,0
7434,18,20.5,66,1.2,2000,0.16,0.0,0.0,Autumn,0,10,2018,Saturday,1
3062,14,8.1,24,4.7,1914,2.99,0.0,0.0,Spring,0,4,2018,Saturday,1
6039,15,31.2,67,2.7,1368,1.39,0.0,0.0,Summer,0,8,2018,Thursday,0
6371,11,29.9,57,1.7,1992,0.88,0.1,0.0,Summer,0,8,2018,Thursday,0
8706,18,6.3,25,2.0,1653,0.0,0.0,0.0,Autumn,0,11,2018,Wednesday,0
6528,0,24.7,94,2.8,1270,0.0,0.0,0.0,Summer,0,8,2018,Thursday,0
5895,15,37.4,44,3.2,1499,2.71,0.0,0.0,Summer,0,8,2018,Friday,0
4527,15,29.3,41,2.0,609,2.63,0.0,0.0,Summer,0,6,2018,Thursday,0
7901,5,12.4,60,0.8,1563,0.0,0.0,0.0,Autumn,0,10,2018,Friday,0
370,10,-6.2,42,2.3,1893,0.52,0.0,0.0,Winter,0,12,2017,Saturday,1
1938,18,4.7,43,2.4,938,0.19,0.0,0.0,Winter,0,2,2018,Monday,0
6226,10,27.0,36,2.2,1977,2.34,0.0,0.0,Summer,0,8,2018,Friday,0
7738,10,13.8,44,1.5,1953,1.66,0.0,0.0,Autumn,0,10,2018,Friday,0
3694,22,11.2,60,2.3,1684,0.0,0.0,0.0,Spring,0,5,2018,Thursday,0
3676,4,7.0,87,1.3,2000,0.0,0.0,0.0,Spring,0,5,2018,Thursday,0
5249,17,28.9,45,1.4,2000,1.89,0.0,0.0,Summer,0,7,2018,Saturday,1
2361,9,3.5,60,1.3,1969,0.71,0.0,0.0,Spring,0,3,2018,Friday,0
4308,12,23.1,64,2.6,1250,1.35,0.0,0.0,Spring,0,5,2018,Tuesday,0
5039,23,21.7,96,0.3,293,0.0,0.0,0.0,Summer,0,6,2018,Thursday,0
6071,23,30.4,58,1.4,2000,0.0,0.0,0.0,Summer,0,8,2018,Friday,0
8073,9,7.0,57,0.7,1553,0.79,0.0,0.0,Autumn,0,11,2018,Friday,0
